20;30;202 
20;31;166 
20;32;194 
20;33;241 
20;34;68 
20;35;131 
20;36;214 
21;1;179 
21;2;165 
21;3;199 
21;4;204 
21;5;219 
21;6;243 
21;7;290 
21;8;277 
21;9;203 
21;10;223 
21;11;165 
21;12;206 
21;13;206 
21;14;192 
21;15;199 
21;16;192 
21;17;183 
21;18;110 
21;19;112 
21;20;82 
21;21;100000000 
21;22;19 
21;23;46 
21;24;31 
21;25;65 
21;26;78 
21;27;149 
21;28;67 
21;29;105 
21;30;149 
21;31;113 
21;32;141 
21;33;188 
21;34;95 
21;35;196 
21;36;161 
22;1;212 
22;2;205 
22;3;239 
22;4;244 
22;5;259 
22;6;237 
22;7;284 
22;8;271 
22;9;197 
22;10;217 
22;11;146 
22;12;200 
22;13;200 
22;14;199 
22;15;231 
22;16;232 
22;17;223 
22;18;104 
22;19;93 
22;20;63 
22;21;40 
22;22;100000000 
22;23;67 
22;24;71 
22;25;105 
22;26;118 
22;27;189 
22;28;107 
22;29;117 
22;30;167 
22;31;153 
22;32;181 
22;33;228 
22;34;76 
22;35;190 
22;36;201 
23;1;184 
23;2;170 
23;3;204 
23;4;209 
23;5;224 
23;6;248 
23;7;295 
23;8;282 
23;9;208 
23;10;228 
23;11;175 
23;12;211 
23;13;211 
23;14;197 
23;15;204 
23;16;197 
23;17;188 
23;18;115 
23;19;150 
23;20;106 
23;21;72 
23;22;57 
23;23;100000000 
23;24;36 
23;25;70 
23;26;83 
23;27;154 
23;28;72 
23;29;59 
23;30;109 
23;31;118 
23;32;146 
23;33;193 
23;34;133 
23;35;201 
23;36;166 
24;1;148 
24;2;134 
24;3;168 
24;4;173 
24;5;188 
24;6;212 
24;7;259 
24;8;246 
24;9;172 
24;10;192 
24;11;139 
24;12;175 
24;13;175 
24;14;161 
24;15;168 
24;16;161 
24;17;152 
24;18;79 
24;19;125 
24;20;70 
24;21;36 
24;22;55 
24;23;82 
24;24;100000000 
24;25;34 
24;26;47 
24;27;118 
24;28;36 
24;29;89 
24;30;118 
24;31;82 
24;32;110 
24;33;157 
24;34;131 
24;35;165 
24;36;130 
25;1;153 
25;2;146 
25;3;180 
25;4;185 
25;5;200 
25;6;178 
25;7;225 
25;8;212 
25;9;138 
25;10;158 
25;11;105 
25;12;141 
25;13;141 
25;14;140 
25;15;172 
25;16;173 
25;17;164 
25;18;45 
25;19;91 
25;20;36 
25;21;46 
25;22;65 
25;23;92 
25;24;77 
25;25;100000000 
25;26;59 
25;27;130 
25;28;48 
25;29;101 
25;30;130 
25;31;94 
25;32;122 
25;33;169 
25;34;104 
25;35;131 
25;36;142 
26;1;173 
26;2;166 
26;3;200 
26;4;205 
26;5;220 
26;6;198 
26;7;245 
26;8;232 
26;9;158 
26;10;178 
26;11;125 
26;12;161 
26;13;161 
26;14;160 
26;15;192 
26;16;193 
26;17;184 
26;18;65 
26;19;111 
26;20;56 
26;21;66 
26;22;85 
26;23;112 
26;24;97 
26;25;20 
26;26;100000000 
26;27;150 
26;28;68 
26;29;121 
26;30;150 
26;31;114 
26;32;142 
26;33;189 
26;34;124 
26;35;151 
26;36;162 
27;1;30 
27;2;16 
27;3;72 
27;4;55 
27;5;92 
27;6;125 
27;7;172 
27;8;156 
27;9;99 
27;10;147 
27;11;133 
27;12;68 
27;13;70 
27;14;43 
27;15;50 
27;16;43 
27;17;34 
27;18;73 
27;19;119 
27;20;64 
27;21;74 
27;22;93 
27;23;110 
27;24;68 
27;25;28 
27;26;8 
27;27;100000000 
27;28;37 
27;29;90 
27;30;119 
27;31;70 
27;32;111 
27;33;83 
27;34;132 
27;35;92 
27;36;56 
28;1;112 
28;2;98 
28;3;132 
28;4;137 
28;5;152 
28;6;185 
28;7;232 
28;8;216 
28;9;181 
28;10;223 
28;11;170 
28;12;150 
28;13;152 
28;14;125 
28;15;132 
28;16;125 
28;17;116 
28;18;110 
28;19;156 
28;20;101 
28;21;67 
28;22;86 
28;23;73 
28;24;31 
28;25;65 
28;26;78 
28;27;82 
28;28;100000000 
28;29;53 
28;30;82 
28;31;46 
28;32;74 
28;33;121 
28;34;162 
28;35;174 
28;36;94 
29;1;144 
29;2;130 
29;3;164 
29;4;169 
29;5;184 
29;6;217 
29;7;256 
29;8;225 
29;9;213 
29;10;261 
29;11;234 
29;12;182 
29;13;184 
29;14;157 
29;15;164 
29;16;157 
29;17;148 
29;18;174 
29;19;209 
29;20;165 
29;21;131 
29;22;116 
29;23;59 
29;24;95 
29;25;129 
29;26;122 
29;27;114 
29;28;93 
29;29;100000000 
29;30;50 
29;31;78 
29;32;92 
29;33;147 
29;34;192 
29;35;206 
29;36;126 
30;1;94 
30;2;80 
30;3;114 
30;4;119 
30;5;134 
30;6;167 
30;7;214 
30;8;198 
30;9;163 
30;10;211 
30;11;197 
30;12;132 
30;13;134 
30;14;107 
30;15;114 
30;16;107 
30;17;98 
30;18;137 
30;19;183 
30;20;128 
30;21;110 
30;22;129 
30;23;81 
30;24;74 
30;25;92 
30;26;72 
30;27;64 
30;28;43 
30;29;57 
30;30;100000000 
30;31;28 
30;32;56 
30;33;103 
30;34;196 
30;35;156 
30;36;76 
31;1;66 
31;2;52 
31;3;101 
31;4;91 
31;5;121 
31;6;154 
31;7;201 
31;8;185 
31;9;135 
31;10;183 
31;11;169 
31;12;104 
31;13;106 
31;14;79 
31;15;86 
31;16;79 
31;17;70 
31;18;109 
31;19;155 
31;20;100 
31;21;82 
31;22;101 
31;23;88 
31;24;46 
31;25;64 
31;26;44 
31;27;36 
31;28;15 
31;29;68 
31;30;97 
31;31;100000000 
31;32;89 
31;33;90 
31;34;168 
31;35;128 
31;36;63 
32;1;129 
32;2;124 
32;3;86 
32;4;102 
32;5;106 
32;6;139 
32;7;186 
32;8;170 
32;9;193 
32;10;241 
32;11;241 
32;12;167 
32;13;139 
32;14;142 
32;15;158 
32;16;151 
32;17;142 
32;18;181 
32;19;227 
32;20;172 
32;21;154 
32;22;173 
32;23;160 
32;24;118 
32;25;136 
32;26;116 
32;27;108 
32;28;87 
32;29;140 
32;30;168 
32;31;72 
32;32;100000000 
32;33;75 
32;34;240 
32;35;191 
32;36;48 
33;1;113 
33;2;108 
33;3;70 
33;4;86 
33;5;51 
33;6;84 
33;7;131 
33;8;115 
33;9;138 
33;10;186 
33;11;225 
33;12;151 
33;13;123 
33;14;126 
33;15;142 
33;16;135 
33;17;126 
33;18;165 
33;19;211 
33;20;156 
33;21;138 
33;22;157 
33;23;144 
33;24;102 
33;25;120 
33;26;100 
33;27;92 
33;28;71 
33;29;124 
33;30;93 
33;31;56 
33;32;95 
33;33;100000000 
33;34;224 
33;35;144 
33;36;32 
34;1;146 
34;2;172 
34;3;228 
34;4;211 
34;5;248 
34;6;171 
34;7;218 
34;8;205 
34;9;131 
34;10;151 
34;11;80 
34;12;134 
34;13;134 
34;14;133 
34;15;165 
34;16;172 
34;17;168 
34;18;38 
34;19;27 
34;20;44 
34;21;75 
34;22;76 
34;23;121 
34;24;106 
34;25;140 
34;26;153 
34;27;176 
34;28;142 
34;29;180 
34;30;224 
34;31;188 
34;32;216 
34;33;239 
34;34;100000000 
34;35;124 
34;36;212 
35;1;102 
35;2;128 
35;3;184 
35;4;167 
35;5;203 
35;6;61 
35;7;108 
35;8;95 
35;9;7 
35;10;55 
35;11;165 
35;12;90 
35;13;90 
35;14;89 
35;15;121 
35;16;128 
35;17;124 
35;18;191 
35;19;186 
35;20;196 
35;21;206 
35;22;225 
35;23;242 
35;24;200 
35;25;160 
35;26;140 
35;27;132 
35;28;169 
35;29;222 
35;30;251 
35;31;202 
35;32;243 
35;33;195 
35;34;228 
35;35;100000000 
35;36;168 
36;1;81 
36;2;95 
36;3;38 
36;4;54 
36;5;58 
36;6;91 
36;7;138 
36;8;122 
36;9;145 
36;10;193 
36;11;206 
36;12;119 
36;13;91 
36;14;94 
36;15;119 
36;16;112 
36;17;103 
36;18;184 
36;19;224 
36;20;175 
36;21;165 
36;22;184 
36;23;171 
36;24;129 
36;25;139 
36;26;119 
36;27;111 
36;28;98 
36;29;151 
36;30;120 
36;31;83 
36;32;122 
36;33;27 
36;34;243 
36;35;143 
36;36;0 
z 
1 
2 
3 
4 
5 
6 
7 
8 
9 
10 
11 
12 
13 
14 
15 
16 
17 
18 
19 
20 
21 
22 
23 
24 
25 
26 
27 
28 
29 
30 
31 
32 
33 
34 
35 
36 
