Writing Counter to a file:
Links  = 3306
         2          16        1193
        16           2        1193
         2          17         846
        17           2         846
         2          18        2142
        18           2        2142
         2          19        1127
        19           2        1127
         2          20        3104
        20           2        3104
         2          21        1484
        21           2        1484
         2          22         490
        22           2         490
         2          23         990
        23           2         990
         2          24        1950
        24           2        1950
         2          25        2855
        25           2        2855
         2          26         975
        26           2         975
         2          27         926
        27           2         926
         2          28        1214
        28           2        1214
         2          29         599
        29           2         599
         2          30        2535
        30           2        2535
         2          31        3860
        31           2        3860
         2          32        3027
        32           2        3027
         2          33        1407
        33           2        1407
         2          34        1811
        34           2        1811
         2          35         359
        35           2         359
         2          36        1060
        36           2        1060
         2          37        1557
        37           2        1557
         2          38        2959
        38           2        2959
         2          39         394
        39           2         394
         2          40        2740
        40           2        2740
         2          41          98
        41           2          98
         2          42        3538
        42           2        3538
         2          43         856
        43           2         856
         2          44        2026
        44           2        2026
         2          45        1710
        45           2        1710
         2          46        1733
        46           2        1733
         2          47         508
        47           2         508
         2          48         194
        48           2         194
         2          49         532
        49           2         532
         2          50        2906
        50           2        2906
         2          51         435
        51           2         435
         2          52         335
        52           2         335
         2          53        2470
        53           2        2470
         2          54         137
        54           2         137
         2          55         234
        55           2         234
         2          56        2072
        56           2        2072
         2          57        1196
        57           2        1196
         2          58        1517
        58           2        1517
         3           4        2730
         4           3        2730
         3           5         706
         5           3         706
         3           6         791
         6           3         791
         3           7        4588
         7           3        4588
         3           8         922
         8           3         922
         3           9        2991
         9           3        2991
         3          10         217
        10           3         217
         3          11         760
        11           3         760
         3          12        1050
        12           3        1050
         3          13        2915
        13           3        2915
         3          14        1119
        14           3        1119
         3          15        1776
        15           3        1776
         3          16        1451
        16           3        1451
         3          17        5410
        17           3        5410
         3          18        2182
        18           3        2182
         3          19         846
        19           3         846
         3          20        3333
        20           3        3333
         3          21         578
        21           3         578
         3          22         721
        22           3         721
         3          23        1030
        23           3        1030
         3          24        1990
        24           3        1990
         3          25        2895
        25           3        2895
         3          26         670
        26           3         670
         3          27         835
        27           3         835
         3          28         909
        28           3         909
         3          29         287
        29           3         287
         3          30        2575
        30           3        2575
         3          31        3803
        31           3        3803
         3          32        3067
        32           3        3067
         3          33        1102
        33           3        1102
         3          34        1505
        34           3        1505
         3          35         158
        35           3         158
         3          36         439
        36           3         439
         3          37        1248
        37           3        1248
         3          38        2902
        38           3        2902
         3          39         287
        39           3         287
         3          40        2780
        40           3        2780
         3          41         276
        41           3         276
         3          42        3436
        42           3        3436
         3          43         771
        43           3         771
         3          44        2066
        44           3        2066
         3          45        1395
        45           3        1395
         3          46        1740
        46           3        1740
         3          47         407
        47           3         407
         3          48         279
        48           3         279
         3          49         334
        49           3         334
         3          50        3135
        50           3        3135
         3          51         337
        51           3         337
         3          52         235
        52           3         235
         3          53        2699
        53           3        2699
         3          54         451
        54           3         451
         3          55         546
        55           3         546
         3          56        1882
        56           3        1882
         3          57        2699
        57           3        2699
         3          58        1557
        58           3        1557
         4           5        2824
         5           4        2824
         4           6        3457
         6           4        3457
         4           7        6083
         7           4        6083
         4           8        2120
         8           4        2120
         4           9        2040
         9           4        2040
         4          10        2844
        10           4        2844
         4          11        2973
        11           4        2973
         4          12        3937
        12           4        3937
         4          13        1958
        13           4        1958
         4          14        3710
        14           4        3710
         4          15        4363
        15           4        4363
         4          16        2941
        16           4        2941
         4          17        3207
        17           4        3207
         4          18        1991
        18           4        1991
         4          19        3512
        19           4        3512
         4          20        1571
        20           4        1571
         4          21        3392
        21           4        3392
         4          22        2013
        22           4        2013
         4          23        2922
        23           4        2922
         4          24        2368
        24           4        2368
         4          25        2170
        25           4        2170
         4          26        3336
        26           4        3336
         4          27        3503
        27           4        3503
         4          28        3500
        28           4        3500
         4          29        2884
        29           4        2884
         4          30        2109
        30           4        2109
         4          31        5298
        31           4        5298
         4          32        2108
        32           4        2108
         4          33        3643
        33           4        3643
         4          34        4092
        34           4        4092
         4          35        2934
        35           4        2934
         4          36        3093
        36           4        3093
         4          37        3843
        37           4        3843
         4          38        4391
        38           4        4391
         4          39        2763
        39           4        2763
         4          40        2083
        40           4        2083
         4          41        2543
        41           4        2543
         4          42        4925
        42           4        4925
         4          43        3236
        43           4        3236
         4          44        2107
        44           4        2107
         4          45        3939
        45           4        3939
         4          46        4274
        46           4        4274
         4          47        3008
        47           4        3008
         4          48        2522
        48           4        2522
         4          49        3006
        49           4        3006
         4          50         806
        50           4         806
         4          51        2936
        51           4        2936
         4          52        3026
        52           4        3026
         4          53         947
        53           4         947
         4          54        2464
        54           4        2464
         4          55        2364
        55           4        2364
         4          56        4208
        56           4        4208
         4          57        3116
        57           4        3116
         4          58        2390
        58           4        2390
         5           6        1247
         6           5        1247
         5           7        4746
         7           5        4746
         5           8         716
         8           5         716
         5           9        2223
         9           5        2223
         5          10         584
        10           5         584
         5          11        1442
        11           5        1442
         5          12         694
        12           5         694
         5          13        2089
        13           5        2089
         5          14        1577
        14           5        1577
         5          15        2230
        15           5        2230
         5          16        1609
        16           5        1609
         5          17        1003
        17           5        1003
         5          18        1260
        18           5        1260
         5          19        1297
        19           5        1297
         5          20        2535
        20           5        2535
         5          21        1511
        21           5        1511
         5          22         908
        22           5         908
         5          23         324
        23           5         324
         5          24        1116
        24           5        1116
         5          25        2183
        25           5        2183
         5          26        1126
        26           5        1126
         5          27         260
        27           5         260
         5          28        1367
        28           5        1367
         5          29         996
        29           5         996
         5          30        1863
        30           5        1863
         5          31        3961
        31           5        3961
         5          32        2355
        32           5        2355
         5          33        1565
        33           5        1565
         5          34        1959
        34           5        1959
         5          35         660
        35           5         660
         5          36        1106
        36           5        1106
         5          37        1710
        37           5        1710
         5          38        3060
        38           5        3060
         5          39         991
        39           5         991
         5          40        2068
        40           5        2068
         5          41         523
        41           5         523
         5          42        3594
        42           5        3594
         5          43         434
        43           5         434
         5          44        1354
        44           5        1354
         5          45        1861
        45           5        1861
         5          46        2196
        46           5        2196
         5          47         658
        47           5         658
         5          48         750
        48           5         750
         5          49         563
        49           5         563
         5          50        2929
        50           5        2929
         5          51         586
        51           5         586
         5          52         668
        52           5         668
         5          53        2493
        53           5        2493
         5          54         494
        54           5         494
         5          55         557
        55           5         557
         5          56        2130
        56           5        2130
         5          57         524
        57           5         524
         5          58         851
        58           5         851
         6           7        5126
         7           6        5126
         6           8        1653
         8           6        1653
         6           9        3545
         9           6        3545
         6          10         708
        10           6         708
         6          11        1298
        11           6        1298
         6          12        1342
        12           6        1342
         6          13        3451
        13           6        3451
         6          14         347
        14           6         347
         6          15        1126
        15           6        1126
         6          16        1989
        16           6        1989
         6          17         250
        17           6         250
         6          18        2736
        18           6        2736
         6          19         138
        19           6         138
         6          20        3786
        20           6        3786
         6          21         888
        21           6         888
         6          22        1452
        22           6        1452
         6          23        1671
        23           6        1671
         6          24        2336
        24           6        2336
         6          25        3431
        25           6        3431
         6          26         124
        26           6         124
         6          27        1165
        27           6        1165
         6          28         189
        28           6         189
         6          29         640
        29           6         640
         6          30        3110
        30           6        3110
         6          31        4341
        31           6        4341
         6          32        3603
        32           6        3603
         6          33         489
        33           6         489
         6          34         855
        34           6         855
         6          35         730
        35           6         730
         6          36         364
        36           6         364
         6          37         598
        37           6         598
         6          38        3440
        38           6        3440
         6          39         841
        39           6         841
         6          40        3316
        40           6        3316
         6          41         919
        41           6         919
         6          42        3974
        42           6        3974
         6          43        1063
        43           6        1063
         6          44        2620
        44           6        2620
         6          45         940
        45           6         940
         6          46        1090
        46           6        1090
         6          47         722
        47           6         722
         6          48         921
        48           6         921
         6          49         761
        49           6         761
         6          50        3866
        50           6        3866
         6          51         652
        51           6         652
         6          52         754
        52           6         754
         6          53        3430
        53           6        3430
         6          54        1096
        54           6        1096
         6          55        1191
        55           6        1191
         6          56        1232
        56           6        1232
         6          57        1582
        57           6        1582
         6          58        2098
        58           6        2098
         7           8        4267
         8           7        4267
         7           9        6553
         9           7        6553
         7          10        4826
        10           7        4826
         7          11        3830
        11           7        3830
         7          12        5951
        12           7        5951
         7          13        6417
        13           7        6417
         7          14        5423
        14           7        5423
         7          15        6089
        15           7        6089
         7          16        3142
        16           7        3142
         7          17        4876
        17           7        4876
         7          18        5676
        18           7        5676
         7          19        5181
        19           7        5181
         7          20        6678
        20           7        6678
         7          21        4720
        21           7        4720
         7          22        4074
        22           7        4074
         7          23        5071
        23           7        5071
         7          24        5724
        24           7        5724
         7          25        6675
        25           7        6675
         7          26        5000
        26           7        5000
         7          27        4993
        27           7        4993
         7          28        5221
        28           7        5221
         7          29        4494
        29           7        4494
         7          30        6265
        30           7        6265
         7          31         785
        31           7         785
         7          32        6776
        32           7        6776
         7          33        5265
        33           7        5265
         7          34        5756
        34           7        5756
         7          35        4628
        35           7        4628
         7          36        4747
        36           7        4747
         7          37        5511
        37           7        5511
         7          38        1686
        38           7        1686
         7          39        4276
        39           7        4276
         7          40        6472
        40           7        6472
         7          41        4447
        41           7        4447
         7          42        2230
        42           7        2230
         7          43        5167
        43           7        5167
         7          44        5784
        44           7        5784
         7          45        5561
        45           7        5561
         7          46        5891
        46           7        5891
         7          47        4902
        47           7        4902
         7          48        4353
        48           7        4353
         7          49        4922
        49           7        4922
         7          50        6480
        50           7        6480
         7          51        4759
        51           7        4759
         7          52        4771
        52           7        4771
         7          53        6044
        53           7        6044
         7          54        4299
        54           7        4299
         7          55        4199
        55           7        4199
         7          56        5830
        56           7        5830
         7          57        5271
        57           7        5271
         7          58        5404
        58           7        5404
         8           9        2296
         9           8        2296
         8          10         923
        10           8         923
         8          11        1175
        11           8        1175
         8          12        1282
        12           8        1282
         8          13        2162
        13           8        2162
         8          14        1906
        14           8        1906
         8          15        2559
        15           8        2559
         8          16        1133
        16           8        1133
         8          17        1352
        17           8        1352
         8          18        1422
        18           8        1422
         8          19        1651
        19           8        1651
         8          20        2423
        20           8        2423
         8          21        1588
        21           8        1588
         8          22         209
        22           8         209
         8          23        1030
        23           8        1030
         8          24        1461
        24           8        1461
         8          25        2420
        25           8        2420
         8          26        1538
        26           8        1538
         8          27         965
        27           8         965
         8          28        1716
        28           8        1716
         8          29        1112
        29           8        1112
         8          30        2010
        30           8        2010
         8          31        3482
        31           8        3482
         8          32        2521
        32           8        2521
         8          33        1839
        33           8        1839
         8          34        2288
        34           8        2288
         8          35        1000
        35           8        1000
         8          36        1289
        36           8        1289
         8          37        2039
        37           8        2039
         8          38        2551
        38           8        2551
         8          39         955
        39           8         955
         8          40        2217
        40           8        2217
         8          41         715
        41           8         715
         8          42        3125
        42           8        3125
         8          43        1145
        43           8        1145
         8          44        1529
        44           8        1529
         8          45        2131
        45           8        2131
         8          46        2466
        46           8        2466
         8          47        1087
        47           8        1087
         8          48         718
        48           8         718
         8          49        1083
        49           8        1083
         8          50        2225
        50           8        2225
         8          51        1015
        51           8        1015
         8          52         960
        52           8         960
         8          53        1789
        53           8        1789
         8          54         537
        54           8         537
         8          55         436
        55           8         436
         8          56        2400
        56           8        2400
         8          57        1238
        57           8        1238
         8          58        1199
        58           8        1199
         9          10        2869
        10           9        2869
         9          11        3459
        11           9        3459
         9          12        2366
        12           9        2366
         9          13         147
        13           9         147
         9          14        3741
        14           9        3741
         9          15        4399
        15           9        4399
         9          16        3417
        16           9        3417
         9          17        3163
        17           9        3163
         9          18         924
        18           9         924
         9          19        3462
        19           9        3462
         9          20         681
        20           9         681
         9          21        3734
        21           9        3734
         9          22        2493
        22           9        2493
         9          23        1934
        23           9        1934
         9          24        1377
        24           9        1377
         9          25         130
        25           9         130
         9          26        3402
        26           9        3402
         9          27        2449
        27           9        2449
         9          28        3531
        28           9        3531
         9          29        3219
        29           9        3219
         9          30         343
        30           9         343
         9          31        5766
        31           9        5766
         9          32         228
        32           9         228
         9          33        3724
        33           9        3724
         9          34        4128
        34           9        4128
         9          35        2883
        35           9        2883
         9          36        3277
        36           9        3277
         9          37        3870
        37           9        3870
         9          38        4835
        38           9        4835
         9          39        3214
        39           9        3214
         9          40         184
        40           9         184
         9          41        2746
        41           9        2746
         9          42        4875
        42           9        4875
         9          43        2492
        43           9        2492
         9          44         925
        44           9         925
         9          45        4017
        45           9        4017
         9          46        4362
        46           9        4362
         9          47        2985
        47           9        2985
         9          48        2973
        48           9        2973
         9          49        2831
        49           9        2831
         9          50        1544
        50           9        1544
         9          51        2913
        51           9        2913
         9          52        2891
        52           9        2891
         9          53        1103
        53           9        1103
         9          54        2717
        54           9        2717
         9          55        2655
        55           9        2655
         9          56        4504
        56           9        4504
         9          57        1972
        57           9        1972
         9          58        1447
        58           9        1447
        10          11        1004
        11          10        1004
        10          12         781
        12          10         781
        10          13        2793
        13          10        2793
        10          14        1036
        14          10        1036
        10          15        1694
        15          10        1694
        10          16        1694
        16          10        1694
        10          17         458
        17          10         458
        10          18        1844
        18          10        1844
        10          19         757
        19          10         757
        10          20        3125
        20          10        3125
        10          21        1096
        21          10        1096
        10          22         827
        22          10         827
        10          23         908
        23          10         908
        10          24        1702
        24          10        1702
        10          25        2773
        25          10        2773
        10          26         587
        26          10         587
        10          27         844
        27          10         844
        10          28         826
        28          10         826
        10          29         455
        29          10         455
        10          30        2453
        30          10        2453
        10          31        4041
        31          10        4041
        10          32        2945
        32          10        2945
        10          33        1019
        33          10        1019
        10          34        1423
        34          10        1423
        10          35          75
        35          10          75
        10          36         572
        36          10         572
        10          37        1165
        37          10        1165
        10          38        3140
        38          10        3140
        10          39         560
        39          10         560
        10          40        2658
        40          10        2658
        10          41         227
        41          10         227
        10          42        3674
        42          10        3674
        10          43         502
        43          10         502
        10          44        1944
        44          10        1944
        10          45        1312
        45          10        1312
        10          46        1650
        46          10        1650
        10          47         170
        47          10         170
        10          48         383
        48          10         383
        10          49         169
        49          10         169
        10          50        3136
        50          10        3136
        10          51          98
        51          10          98
        10          52          80
        52          10          80
        10          53        2700
        53          10        2700
        10          54         411
        54          10         411
        10          55         508
        55          10         508
        10          56        1584
        56          10        1584
        10          57         948
        57          10         948
        10          58        1435
        58          10        1435
        11          12        2128
        12          11        2128
        11          13        3322
        13          11        3322
        11          14        1609
        14          11        1609
        11          15        2266
        15          11        2266
        11          16         693
        16          11         693
        11          17        1041
        17          11        1041
        11          18        2585
        18          11        2585
        11          19        1353
        19          11        1353
        11          20        3586
        20          11        3586
        11          21         887
        21          11         887
        11          22         974
        22          11         974
        11          23        2553
        23          11        2553
        11          24        2624
        24          11        2624
        11          25        3583
        25          11        3583
        11          26        1177
        26          11        1177
        11          27        1488
        27          11        1488
        11          28        1398
        28          11        1398
        11          29         673
        29          11         673
        11          30        3173
        30          11        3173
        11          31        3045
        31          11        3045
        11          32        3684
        32          11        3684
        11          33        1444
        33          11        1444
        11          34        1935
        34          11        1935
        11          35         941
        35          11         941
        11          36         926
        36          11         926
        11          37        1686
        37          11        1686
        11          38        2149
        38          11        2149
        11          39         455
        39          11         455
        11          40        3380
        40          11        3380
        11          41         894
        41          11         894
        11          42        2688
        42          11        2688
        11          43        1433
        43          11        1433
        11          44        2692
        44          11        2692
        11          45        1740
        45          11        1740
        11          46        2070
        46          11        2070
        11          47        1081
        47          11        1081
        11          48         696
        48          11         696
        11          49        1101
        49          11        1101
        11          50        3388
        50          11        3388
        11          51        1009
        51          11        1009
        11          52         950
        52          11         950
        11          53        2952
        53          11        2952
        11          54        1063
        54          11        1063
        11          55         964
        55          11         964
        11          56        2009
        56          11        2009
        11          57        1972
        57          11        1972
        11          58        2286
        58          11        2286
        12          13        2265
        13          12        2265
        12          14        1695
        14          12        1695
        12          15        2353
        15          12        2353
        12          16        2819
        16          12        2819
        12          17        1117
        17          12        1117
        12          18        1557
        18          12        1557
        12          19        1416
        19          12        1416
        12          20        2636
        20          12        2636
        12          21        1755
        21          12        1755
        12          22        1608
        22          12        1608
        12          23         456
        23          12         456
        12          24        1002
        24          12        1002
        12          25        2245
        25          12        2245
        12          26        1246
        26          12        1246
        12          27         257
        27          12         257
        12          28        1485
        28          12        1485
        12          29        1225
        29          12        1225
        12          30        1925
        30          12        1925
        12          31        5166
        31          12        5166
        12          32        2417
        32          12        2417
        12          33        1678
        33          12        1678
        12          34        2082
        34          12        2082
        12          35         871
        35          12         871
        12          36        1231
        36          12        1231
        12          37        1824
        37          12        1824
        12          38        4265
        38          12        4265
        12          39        1290
        39          12        1290
        12          40        2130
        40          12        2130
        12          41        1019
        41          12        1019
        12          42        4799
        42          12        4799
        12          43         279
        43          12         279
        12          44        1441
        44          12        1441
        12          45        1971
        45          12        1971
        12          46        2309
        46          12        2309
        12          47         772
        47          12         772
        12          48        1148
        48          12        1148
        12          49         618
        49          12         618
        12          50        2844
        50          12        2844
        12          51         700
        51          12         700
        12          52         802
        52          12         802
        12          53        2413
        53          12        2413
        12          54        1188
        54          12        1188
        12          55        1248
        55          12        1248
        12          56        2243
        56          12        2243
        12          57         248
        57          12         248
        12          58        1210
        58          12        1210
        13          14        3607
        14          13        3607
        13          15        4265
        15          13        4265
        13          16        3283
        16          13        3283
        13          17        3029
        17          13        3029
        13          18         931
        18          13         931
        13          19        3328
        19          13        3328
        13          20         817
        20          13         817
        13          21        3600
        21          13        3600
        13          22        2359
        22          13        2359
        13          23        1876
        23          13        1876
        13          24        1267
        24          13        1267
        13          25         200
        25          13         200
        13          26        3158
        26          13        3158
        13          27        2339
        27          13        2339
        13          28        3397
        28          13        3397
        13          29        3120
        29          13        3120
        13          30         211
        30          13         211
        13          31        5632
        31          13        5632
        13          32         366
        32          13         366
        13          33        3590
        33          13        3590
        13          34        4004
        34          13        4004
        13          35        2766
        35          13        2766
        13          36        3134
        36          13        3134
        13          37        3736
        37          13        3736
        13          38        4701
        38          13        4701
        13          39        3185
        39          13        3185
        13          40         135
        40          13         135
        13          41        2914
        41          13        2914
        13          42        5274
        42          13        5274
        13          43        2267
        43          13        2267
        13          44         815
        44          13         815
        13          45        3883
        45          13        3883
        13          46        4221
        46          13        4221
        13          47        2667
        47          13        2667
        13          48        3043
        48          13        3043
        13          49        2606
        49          13        2606
        13          50        1451
        50          13        1451
        13          51        2595
        51          13        2595
        13          52        2697
        52          13        2697
        13          53        1011
        53          13        1011
        13          54        2563
        54          13        2563
        13          55        2623
        55          13        2623
        13          56        4155
        56          13        4155
        13          57        1834
        57          13        1834
        13          58        1337
        58          13        1337
        14          15         665
        15          14         665
        14          16        2300
        16          14        2300
        14          17         578
        17          14         578
        14          18        2845
        18          14        2845
        14          19         474
        19          14         474
        14          20        4116
        20          14        4116
        14          21        1216
        21          14        1216
        14          22        1705
        22          14        1705
        14          23        1901
        23          14        1901
        14          24        2693
        24          14        2693
        14          25        3848
        25          14        3848
        14          26         652
        26          14         652
        14          27        1480
        27          14        1480
        14          28         224
        28          14         224
        14          29         968
        29          14         968
        14          30        3547
        30          14        3547
        14          31        4648
        31          14        4648
        14          32        4020
        32          14        4020
        14          33         176
        33          14         176
        14          34         394
        34          14         394
        14          35        1153
        35          14        1153
        14          36         692
        36          14         692
        14          37         137
        37          14         137
        14          38        3752
        38          14        3752
        14          39        1169
        39          14        1169
        14          40        3744
        40          14        3744
        14          41        1301
        41          14        1301
        14          42        4291
        42          14        4291
        14          43        1420
        43          14        1420
        14          44        3047
        44          14        3047
        14          45         479
        45          14         479
        14          46         629
        46          14         629
        14          47        1059
        47          14        1059
        14          48        1249
        48          14        1249
        14          49        1079
        49          14        1079
        14          50        4119
        50          14        4119
        14          51         982
        51          14         982
        14          52         967
        52          14         967
        14          53        3683
        53          14        3683
        14          54        1424
        54          14        1424
        14          55        1421
        55          14        1421
        14          56         771
        56          14         771
        14          57        1939
        57          14        1939
        14          58        2901
        58          14        2901
        15          16        2957
        16          15        2957
        15          17        1236
        17          15        1236
        15          18        3706
        18          15        3706
        15          19         992
        19          15         992
        15          20        4774
        20          15        4774
        15          21        1471
        21          15        1471
        15          22        2358
        22          15        2358
        15          23        2654
        23          15        2654
        15          24        3346
        24          15        3346
        15          25        4589
        25          15        4589
        15          26        1177
        26          15        1177
        15          27        2151
        27          15        2151
        15          28         887
        28          15         887
        15          29        1564
        29          15        1564
        15          30        4099
        30          15        4099
        15          31        5304
        31          15        5304
        15          32        4591
        32          15        4591
        15          33         818
        33          15         818
        15          34         262
        34          15         262
        15          35        1716
        35          15        1716
        15          36        1350
        36          15        1350
        15          37         528
        37          15         528
        15          38        4408
        38          15        4408
        15          39        1827
        39          15        1827
        15          40        4306
        40          15        4306
        15          41        1905
        41          15        1905
        15          42        4947
        42          15        4947
        15          43        2073
        43          15        2073
        15          44        3590
        44          15        3590
        15          45         562
        45          15         562
        15          46         607
        46          15         607
        15          47        1717
        47          15        1717
        15          48        2093
        48          15        2093
        15          49        1742
        49          15        1742
        15          50        4772
        50          15        4772
        15          51        1645
        51          15        1645
        15          52        1747
        52          15        1747
        15          53        4036
        53          15        4036
        15          54        2082
        54          15        2082
        15          55        2179
        55          15        2179
        15          56         760
        56          15         760
        15          57        2592
        57          15        2592
        15          58        3554
        58          15        3554
        16          17        1734
        17          16        1734
        16          18        2543
        18          16        2543
        16          19        2044
        19          16        2044
        16          20        3544
        20          16        3544
        16          21        1578
        21          16        1578
        16          22         932
        22          16         932
        16          23        1939
        23          16        1939
        16          24        2582
        24          16        2582
        16          25        3304
        25          16        3304
        16          26        1868
        26          16        1868
        16          27        1861
        27          16        1861
        16          28        2089
        28          16        2089
        16          29        1362
        29          16        1362
        16          30        3131
        30          16        3131
        16          31        2357
        31          16        2357
        16          32        3642
        32          16        3642
        16          33        2133
        33          16        2133
        16          34        2624
        34          16        2624
        16          35        1491
        35          16        1491
        16          36        1615
        36          16        1615
        16          37        2379
        37          16        2379
        16          38        1456
        38          16        1456
        16          39        1144
        39          16        1144
        16          40        3338
        40          16        3338
        16          41        1310
        41          16        1310
        16          42        1990
        42          16        1990
        16          43        2035
        43          16        2035
        16          44        2650
        44          16        2650
        16          45        2429
        45          16        2429
        16          46        2759
        46          16        2759
        16          47        1770
        47          16        1770
        16          48        1216
        48          16        1216
        16          49        1790
        49          16        1790
        16          50        3346
        50          16        3346
        16          51        1622
        51          16        1622
        16          52        1639
        52          16        1639
        16          53        2910
        53          16        2910
        16          54        1162
        54          16        1162
        16          55        1062
        55          16        1062
        16          56        2698
        56          16        2698
        16          57        2139
        57          16        2139
        16          58        2278
        58          16        2278
        17          18        2267
        18          17        2267
        17          19         300
        19          17         300
        17          20        3542
        20          17        3542
        17          21         638
        21          17         638
        17          22        1202
        22          17        1202
        17          23        1328
        23          17        1328
        17          24        2094
        24          17        2094
        17          25        3187
        25          17        3187
        17          26         129
        26          17         129
        17          27         915
        27          17         915
        17          28         368
        28          17         368
        17          29         390
        29          17         390
        17          30        2866
        30          17        2866
        17          31        4091
        31          17        4091
        17          32        3359
        32          17        3359
        17          33         561
        33          17         561
        17          34         965
        34          17         965
        17          35         480
        35          17         480
        17          36         114
        36          17         114
        17          37         711
        37          17         711
        17          38        3190
        38          17        3190
        17          39         591
        39          17         591
        17          40        3072
        40          17        3072
        17          41         669
        41          17         669
        17          42        3724
        42          17        3724
        17          43         846
        43          17         846
        17          44        2379
        44          17        2379
        17          45         854
        45          17         854
        17          46        1192
        46          17        1192
        17          47         392
        47          17         392
        17          48         671
        48          17         671
        17          49         511
        49          17         511
        17          50        3565
        50          17        3565
        17          51         408
        51          17         408
        17          52         388
        52          17         388
        17          53        3129
        53          17        3129
        17          54         846
        54          17         846
        17          55         950
        55          17         950
        17          56        1126
        56          17        1126
        17          57        1347
        57          17        1347
        17          58        1860
        58          17        1860
        18          19        2566
        19          18        2566
        18          20        1273
        20          18        1273
        18          21        2905
        21          18        2905
        18          22        1619
        22          18        1619
        18          23        1175
        23          18        1175
        18          24         564
        24          18         564
        18          25        1068
        25          18        1068
        18          26        2600
        26          18        2600
        18          27        1638
        27          18        1638
        18          28        2841
        28          18        2841
        18          29        2470
        29          18        2470
        18          30         770
        30          18         770
        18          31        5113
        31          18        5113
        18          32        1240
        32          18        1240
        18          33        3039
        33          18        3039
        18          34        3433
        34          18        3433
        18          35        2134
        35          18        2134
        18          36        2580
        36          18        2580
        18          37        3184
        37          18        3184
        18          38        4182
        38          18        4182
        18          39        2465
        39          18        2465
        18          40         953
        40          18         953
        18          41        1997
        41          18        1997
        18          42        4756
        42          18        4756
        18          43        1834
        43          18        1834
        18          44         114
        44          18         114
        18          45        3335
        45          18        3335
        18          46        3670
        46          18        3670
        18          47        2388
        47          18        2388
        18          48        2349
        48          18        2349
        18          49        1984
        49          18        1984
        18          50        1715
        50          18        1715
        18          51        2068
        51          18        2068
        18          52        2074
        52          18        2074
        18          53        1284
        53          18        1284
        18          54        1968
        54          18        1968
        18          55        2031
        55          18        2031
        18          56        3604
        56          18        3604
        18          57        1340
        57          18        1340
        18          58         636
        58          18         636
        19          20        3841
        20          19        3841
        19          21         945
        21          19         945
        19          22        1507
        22          19        1507
        19          23        1627
        23          19        1627
        19          24        2393
        24          19        2393
        19          25        3486
        25          19        3486
        19          26         178
        26          19         178
        19          27        1214
        27          19        1214
        19          28         254
        28          19         254
        19          29         652
        29          19         652
